Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,AttractorPos,HittingPos,ObjectOrientation,HittingOrientation,ObjectPosStart,ObjectPosEnd
1340,2024-05-06_14:23:00__clean_paper,160,14,0.889,0.829473614692688,0.5120041083396656,4.608927749250307,[ 0.5663867  -0.27206975  0.21930826],[ 0.52262181 -0.2512843   0.22881113],[-2.23122700e-03  2.25903786e-05  1.51632773e-02  9.99882519e-01],[ 0.50098628 -0.48271629  0.52234447  0.49310648],[0.54126477 1.08156252 0.27754235],[0.59073275 0.57195717 0.27941719]
1341,2024-05-06_14:23:00__clean_paper,94,14,0.697,0.7197256088256836,0.0030955365753715294,4.627888884927467,[ 0.51404178 -0.2900278   0.21916685],[ 0.49172613 -0.26011586  0.22411691],[-2.91000120e-03  8.70463380e-04 -1.07507594e-02  9.99937594e-01],[ 0.50477964 -0.49397227  0.50687778  0.49423051],[0.48996034 1.06491733 0.27702782],[0.4895528  1.0618583  0.27726987]
1342,2024-05-06_14:23:00__clean_paper,275,7,1.123,0.8857089877128601,0.6048519056141115,4.5907804404131785,[0.55944556 0.3278963  0.22063622],[0.54839969 0.31501594 0.20427944],[-6.50019210e-05 -3.49494425e-04 -1.83988754e-02  9.99830663e-01],[-0.67517251  0.01833525 -0.03206418  0.73673457],[0.55893326 0.44038081 0.2804713 ],[0.70696706 1.02683115 0.27767432]
1343,2024-05-06_14:23:00__clean_paper,192,14,0.962,0.8822497129440308,0.43326995602797186,4.630860102115265,[ 0.5593102  -0.27864766  0.21936181],[ 0.5115034  -0.2495845   0.24075057],[-8.95190868e-04  2.68977514e-04 -1.64609104e-02  9.99864101e-01],[ 0.5119406  -0.49188301  0.51099634  0.48461396],[0.53498781 1.07464659 0.27714756],[0.57858098 0.64358097 0.27936625]
1344,2024-05-06_14:23:00__clean_paper,40,14,0.589,0.624478816986084,0.2900186728846597,4.437512113105509,[ 0.56937242 -0.26430714  0.21923205],[ 0.5372681  -0.24006684  0.22823116],[7.29034364e-04 4.02397593e-04 4.27269284e-03 9.99990523e-01],[ 0.50438952 -0.49546361  0.50196362  0.49813607],[0.54411024 1.08849907 0.27734864],[0.51452988 0.79999477 0.27839777]
1345,2024-05-06_14:23:00__clean_paper,85,7,0.679,0.7605202794075012,0.41795855597811404,4.384165492865043,[0.55809039 0.31040263 0.22031927],[0.56928152 0.29789859 0.20624529],[-3.89738707e-03  5.36630512e-04 -8.33395403e-03  9.99957561e-01],[-0.70788109 -0.00431537 -0.00370206  0.70630872],[0.55787134 0.42232418 0.28028244],[0.42152396 0.81740737 0.27745059]
1346,2024-05-06_14:23:00__clean_paper,157,7,0.889,0.8427749872207642,0.5733595352058294,4.46230056865872,[0.56631505 0.32132214 0.22      ],[0.5651139  0.30723691 0.20114641],[-1.30345568e-03  4.50261403e-04 -3.56705673e-02  9.99362648e-01],[-0.69115502  0.00614705 -0.01534614  0.72251743],[0.56601804 0.433469   0.28042001],[0.34584817 0.96285528 0.27635202]
1347,2024-05-06_14:23:00__clean_paper,125,7,0.782,0.8299873471260071,0.5316619976610111,4.398974250128036,[0.56426871 0.31504035 0.2201286 ],[0.56590366 0.29716858 0.20397049],[-3.39478557e-03  3.40501138e-04 -3.10055967e-02  9.99513388e-01],[-7.02247322e-01  3.34727229e-04 -3.47344577e-03  7.11924493e-01],[0.56329978 0.42620945 0.28028238],[0.34512112 0.9110285  0.27667177]
1348,2024-05-06_14:23:00__clean_paper,67,7,0.638,0.7206465005874634,0.4531419388656471,4.382307454861502,[0.56515396 0.30606532 0.22034264],[0.5684489  0.29549664 0.20986152],[-0.00398814  0.00122534  0.00107526  0.9999907 ],[-7.08251536e-01 -3.81003018e-04 -3.53421317e-03  7.05951214e-01],[0.56528664 0.41669911 0.27993628],[0.55751765 0.8697685  0.27761498]
1349,2024-05-06_14:23:00__clean_paper,105,7,0.731,0.7888197302818298,0.4801712543016957,4.392336901542966,[0.55498266 0.31172872 0.22040638],[0.56669503 0.29760069 0.19901086],[-2.68326723e-03  6.07098104e-04 -2.25971136e-02  9.99740839e-01],[-0.70034653 -0.00087467 -0.00204016  0.71379954],[0.55498266 0.42307621 0.28026298],[0.34517279 0.85497046 0.27685487]
1350,2024-05-06_14:23:00__clean_paper,280,14,1.134,0.8678588271141052,0.6778240592085257,4.661837983139852,[ 0.53473151 -0.27912617  0.21920609],[ 0.51910704 -0.24779631  0.20331678],[-3.14851641e-03  6.64379681e-04  3.98429185e-02  9.99200761e-01],[ 0.48302376 -0.45892826  0.54998457  0.50357705],[0.50917488 1.07603788 0.27723241],[0.38492757 0.40970379 0.27986634]
1351,2024-05-06_14:23:00__clean_paper,146,14,0.861,0.8463714122772217,0.43822011791444476,4.6100783197625335,[ 0.54760295 -0.27277285  0.21922925],[ 0.50282776 -0.24198776  0.24039015],[-1.45096215e-03  2.29356083e-04 -3.94288357e-03  9.99991119e-01],[ 0.51060295 -0.49296442  0.50773627  0.48833859],[0.52351326 1.08107615 0.27728641],[0.54972053 0.64364505 0.27930784]
1352,2024-05-06_14:23:00__clean_paper,156,14,0.883,0.8344849348068237,0.47028576323734844,4.63912056656988,[ 0.56137693 -0.28021383  0.21922541],[ 0.51574421 -0.2526769   0.23448387],[ 8.46671406e-04 -3.80973826e-04  1.45284040e-02  9.99894023e-01],[ 0.51103997 -0.48856929  0.51637197  0.48321649],[0.53627241 1.07238269 0.27738944],[0.55870956 0.60263699 0.27945212]
1353,2024-05-06_14:23:00__clean_paper,113,7,0.753,0.8094362020492554,0.5782134810145859,4.386301461726536,[0.57443905 0.31471795 0.22086662],[0.58732009 0.29628    0.19426607],[-2.67643668e-03  6.56079384e-04 -1.06484853e-02  9.99939501e-01],[-0.69749361 -0.00454585 -0.00433903  0.7165634 ],[0.57456112 0.42549095 0.28037351],[0.39769357 0.97597766 0.27675697]
1354,2024-05-06_14:23:00__clean_paper,161,7,0.896,0.8582572340965271,0.6713106066481402,4.434563963836447,[0.55977708 0.31101978 0.220429  ],[0.55559063 0.2950018  0.20207071],[-3.12766014e-03  6.53567025e-04  3.88261906e-05  9.99994874e-01],[-0.69301915  0.00265789 -0.01534392  0.72075099],[0.55980873 0.42223278 0.28013316],[0.65111554 1.08729792 0.27707407]
1355,2024-05-06_14:23:00__clean_paper,71,7,0.65,0.7227593064308167,0.5294629404074606,4.377316597537899,[0.55877888 0.30613881 0.22008669],[0.56669033 0.29238841 0.20148869],[-3.42135923e-03  2.99870211e-04 -2.16452128e-04  9.99994099e-01],[-0.70278418 -0.00126779 -0.00093482  0.71140134],[0.55846775 0.41751853 0.28005838],[0.50842011 0.94460702 0.27806845]
1356,2024-05-06_14:23:00__clean_paper,201,7,0.985,0.8995984792709351,0.7001886106277528,4.54169114299064,[0.55202353 0.31674808 0.2206459 ],[0.53467965 0.30736816 0.23123208],[-3.41769494e-03  8.71285971e-04 -2.20580492e-02  9.99750495e-01],[-0.69554007  0.00810585 -0.01746343  0.71822929],[0.55214942 0.42738116 0.28009063],[0.49575716 1.12528491 0.27630159]
1357,2024-05-06_14:23:00__clean_paper,204,14,0.989,0.8772637248039246,0.431052608278004,4.8281029558044475,[ 0.55087119 -0.30166197  0.21931773],[ 0.50001627 -0.27526754  0.23503537],[-2.27249716e-03  2.20858696e-04  1.18175158e-02  9.99927580e-01],[ 0.50472885 -0.48186302  0.52290148  0.48952109],[0.52549332 1.05265796 0.27724469],[0.58805674 0.62617564 0.27948087]
1358,2024-05-06_14:23:00__clean_paper,37,7,0.589,0.6658003330230713,0.332556276496163,4.370912922072813,[0.5817017  0.30564231 0.22077128],[0.60204118 0.29048508 0.19846895],[-2.95785186e-03  9.81630641e-04 -8.93106032e-03  9.99955237e-01],[-0.70089304 -0.00709281  0.00103295  0.71323037],[0.5819037  0.41621959 0.28027877],[0.43741009 0.71573728 0.27817485]
1359,2024-05-06_14:23:00__clean_paper,241,7,1.082,0.885685384273529,0.7526742422500815,4.521467497401847,[0.55012262 0.31153977 0.22032464],[0.54573411 0.29689389 0.20265999],[ 3.86290412e-05 -6.38977363e-05 -2.33856272e-02  9.99726534e-01],[-0.6783424   0.01354907 -0.02535607  0.73418331],[0.54968131 0.42307469 0.28094119],[0.55862004 1.17567945 0.27597126]
1360,2024-05-06_14:23:00__clean_paper,195,7,0.972,0.8648070693016052,0.6176047780032852,4.518318553785026,[0.56282324 0.33162504 0.22060254],[0.55682307 0.31727284 0.2068883 ],[-3.32688959e-03  5.08952362e-04 -3.91948335e-02  9.99225914e-01],[-0.69133377  0.01352587 -0.02256347  0.72205645],[0.5628072  0.44232169 0.28018728],[0.39903763 1.03780472 0.27629575]
1361,2024-05-06_14:23:00__clean_paper,78,14,0.662,0.6877830028533936,0.37644996161073435,4.48559398798581,[ 0.51430988 -0.301633    0.2190153 ],[ 0.50574058 -0.26951203  0.17565355],[-3.65094771e-03 -4.51762799e-06 -1.09022334e-02  9.99933898e-01],[ 0.49297464 -0.47990072  0.51826829  0.5080052 ],[0.48912197 1.05422091 0.27734745],[0.54570514 0.68205237 0.27921721]
1362,2024-05-06_14:23:00__clean_paper,231,7,1.055,0.8592569828033447,0.64456028632872,4.512113896261848,[0.55863011 0.31673068 0.22068253],[0.555641   0.30057135 0.19733711],[-6.90938963e-04 -1.02725804e-04 -1.32409725e-02  9.99912083e-01],[-0.67593229  0.01248572 -0.02671723  0.73637348],[0.55830348 0.42767298 0.28085938],[0.66153586 1.06390166 0.2771039 ]
1363,2024-05-06_14:23:00__clean_paper,66,14,0.631,0.6595197319984436,0.2914839578479294,4.665671871946379,[ 0.53295213 -0.29251337  0.21912533],[ 0.5037787  -0.26521474  0.24052992],[-1.30888599e-03 -3.75324977e-04  1.66235399e-03  9.99997675e-01],[ 0.50697631 -0.49633253  0.50557685  0.49093902],[0.50791723 1.06183863 0.27704275],[0.50219238 0.77041459 0.27851075]
1364,2024-05-06_14:23:00__clean_paper,104,14,0.716,0.7358866333961487,0.3617938077629599,4.68939083355665,[ 0.52736259 -0.29534507  0.21921074],[ 0.4974595  -0.26903355  0.23686475],[-1.30397966e-03  8.60039610e-04  1.25626288e-02  9.99919891e-01],[ 0.50530899 -0.49756503  0.50585192  0.49112695],[0.50313127 1.05826986 0.27729636],[0.42126983 0.70586121 0.27856511]
1365,2024-05-06_14:23:00__clean_paper,289,7,1.151,0.8978370428085327,0.7117610339155419,4.584508729910413,[0.55419743 0.32139999 0.21991679],[0.54463887 0.31083271 0.20921656],[ 6.51108930e-05  1.09113971e-04 -2.91133709e-02  9.99576092e-01],[-0.68053156  0.01656596 -0.03406982  0.73173875],[0.55389076 0.43369281 0.28039455],[0.61347419 1.14294446 0.27643314]
1366,2024-05-06_14:23:00__clean_paper,8,14,0.514,0.5489884614944458,0.21590136101288748,4.588351952448253,[ 0.53674495 -0.29094929  0.21941632],[ 0.51479393 -0.26398757  0.23065814],[-2.80905864e-03  8.35553103e-04  2.79440475e-03  9.99991775e-01],[ 0.50510758 -0.49629223  0.5037623   0.49475643],[0.51161712 1.06377518 0.27728152],[0.49000704 0.8489604  0.27828723]
1367,2024-05-06_14:23:00__clean_paper,62,14,0.628,0.6587185263633728,0.2726392439631908,4.639841920516385,[ 0.56123155 -0.30043471  0.21896553],[ 0.52128476 -0.26981932  0.24498324],[-2.66058603e-03  6.07950555e-04 -5.50759444e-03  9.99981105e-01],[ 0.5089702  -0.49781165  0.503093    0.48992884],[0.53550822 1.05436063 0.27751502],[0.54889041 0.78205323 0.27884027]
1368,2024-05-06_14:23:00__clean_paper,35,7,0.58,0.6652531623840332,0.34600202071303177,4.363814463672532,[0.58451056 0.30917937 0.22073746],[0.5939126  0.28968289 0.20563643],[-3.76239279e-03  4.48312232e-04 -2.97905561e-02  9.99548972e-01],[-0.70748323 -0.00188452 -0.00312788  0.70672071],[0.58455718 0.42106426 0.28041735],[0.42531291 0.72823775 0.27865446]
1369,2024-05-06_14:23:00__clean_paper,64,14,0.631,0.6673329472541809,0.2723708849578689,4.588952792956019,[ 0.53737855 -0.28625089  0.21926299],[ 0.50663632 -0.25614884  0.23699918],[-2.20457790e-03 -1.82706557e-04 -5.30758873e-03  9.99983490e-01],[ 0.5081498  -0.49702507  0.50002736  0.49469432],[0.51245165 1.06846297 0.27713975],[0.51677763 0.79612976 0.27848527]
