Index,RecSession,HitNumber,IiwaNumber,DesiredFlux,HittingFlux,DistanceTraveled,HittingInertia,ObjectPos,HittingPos,ObjectOrientation,HittingOrientation
292,2024-05-06_18:26:45__clean_paper,178,14,0.944,0.6457619071006775,0.28744594211356633,4.898337449412733,"[0.5454926490783691, -0.2936347723007202, 0.21852999925613403]","[0.514539897441864, -0.2704041004180908, 0.2101329118013382]",[-0.49351826  0.50781029  0.50093502 -0.49762687],"[0.4806283414363861, -0.448041170835495, 0.564297616481781, 0.499823659658432]"
293,2024-05-06_18:26:45__clean_paper,142,14,0.838,0.6727598309516907,0.29304825996309536,4.991615713910941,"[0.5509907007217407, -0.31167834997177124, 0.21789690852165222]","[0.48814183473587036, -0.29091715812683105, 0.24589018523693085]",[-0.48957807  0.51107556  0.50864667 -0.49029955],"[0.5222046971321106, -0.4883590340614319, 0.5146385431289673, 0.4732387065887451]"
294,2024-05-06_18:26:45__clean_paper,9,7,0.536,0.5857324004173279,0.27924570209906585,4.4609438123614575,"[0.5334081053733826, 0.32204723358154297, 0.21959450840950012]","[0.5417562127113342, 0.3128393590450287, 0.22303926944732666]",[-0.49153575  0.50936836  0.50126517 -0.49766424],"[-0.7089210152626038, 8.611931116320193e-05, -0.006886661518365145, 0.7052541971206665]"
295,2024-05-06_18:26:45__clean_paper,65,7,0.661,0.6665012836456299,0.28374928801769067,4.474597544443854,"[0.5453336238861084, 0.3170587420463562, 0.21874171495437622]","[0.5423263907432556, 0.3075113892555237, 0.2206561267375946]",[-0.49214295  0.50884229  0.50305319 -0.49579462],"[-0.7017089128494263, 0.0033193733543157578, -0.011995933018624783, 0.7123550176620483]"
296,2024-05-06_18:26:45__clean_paper,36,14,0.601,0.6072607636451721,0.27268815853257916,4.712251077144318,"[0.5464605093002319, -0.28920823335647583, 0.21817371249198914]","[0.5018943548202515, -0.270971417427063, 0.23137874901294708]",[-0.48852715  0.51268673  0.50703382 -0.49133515],"[0.5048847198486328, -0.49098271131515503, 0.5142835974693298, 0.48942801356315613]"
297,2024-05-06_18:26:45__clean_paper,307,7,0.523,0.5773738622665405,0.274794049713504,4.394828199649207,"[0.5418749451637268, 0.3144744634628296, 0.21919378638267517]","[0.5628229975700378, 0.2985174059867859, 0.20566312968730927]",[-0.48913831  0.51101166  0.50622028 -0.49330702],"[-0.7026285529136658, -0.004367060959339142, 0.0006533380947075784, 0.7115431427955627]"
298,2024-05-06_18:26:45__clean_paper,152,14,0.872,0.6631881594657898,0.2885842563648022,4.854648453409126,"[0.547336995601654, -0.3004506230354309, 0.2180808186531067]","[0.5101733207702637, -0.27593716979026794, 0.20751234889030457]",[-0.49100521  0.51036614  0.50356263 -0.49483836],"[0.48483917117118835, -0.4538673162460327, 0.5545410513877869, 0.5014176368713379]"
299,2024-05-06_18:26:45__clean_paper,279,7,1.133,0.7795511484146118,0.3829609443628156,4.696575444997734,"[0.5287085771560669, 0.3232502341270447, 0.21888819336891174]","[0.48832303285598755, 0.3105933368206024, 0.2216886281967163]",[-0.48152873  0.51901525  0.5138635  -0.48445594],"[-0.6863495707511902, 0.02412819303572178, -0.03825527802109718, 0.725864052772522]"
300,2024-05-06_18:26:45__clean_paper,236,14,1.066,0.6617575287818909,0.2766675674174195,4.966241345654399,"[0.5599706768989563, -0.3130958080291748, 0.21797770261764526]","[0.4947071373462677, -0.2872007191181183, 0.24769751727581024]",[-0.48166651  0.51866287  0.51381314 -0.48474973],"[0.530113160610199, -0.4813881814479828, 0.5168597102165222, 0.46914973855018616]"
301,2024-05-06_18:26:45__clean_paper,68,14,0.671,0.6453931331634521,0.30746017198693204,4.863176125901218,"[0.5464975833892822, -0.30207669734954834, 0.2181764841079712]","[0.49636542797088623, -0.28391632437705994, 0.23987945914268494]",[-0.48667932  0.51515877  0.50991952 -0.48758256],"[0.5074545741081238, -0.4899996221065521, 0.5151782035827637, 0.48680758476257324]"
302,2024-05-06_18:26:45__clean_paper,275,7,1.129,0.7978014349937439,0.36318033532486527,4.69419531344759,"[0.5352261662483215, 0.3208404779434204, 0.2188287377357483]","[0.5114381313323975, 0.3028033971786499, 0.20890936255455017]",[-0.48007718  0.51988965  0.51457894 -0.48419949],"[-0.6759098172187805, 0.027385743334889412, -0.044133104383945465, 0.7351518273353577]"
303,2024-05-06_18:26:45__clean_paper,253,7,1.093,0.7701921463012695,0.3679993307493888,4.721406880650649,"[0.5499287247657776, 0.3243451714515686, 0.2196812629699707]","[0.52556312084198, 0.3128127455711365, 0.2143658697605133]",[-0.48567128  0.51526946  0.51165396 -0.48665288],"[-0.672930121421814, 0.02893391251564026, -0.04375486448407173, 0.7378437519073486]"
304,2024-05-06_18:26:45__clean_paper,195,7,0.985,0.7331599593162537,0.36182808147850176,4.627370334902892,"[0.5480172038078308, 0.3152558207511902, 0.21912777423858643]","[0.5322065949440002, 0.3035579323768616, 0.21068716049194336]",[-0.49179912  0.50948602  0.50601548 -0.49244896],"[-0.6759406328201294, 0.022095145657658577, -0.0367751307785511, 0.7357062101364136]"
305,2024-05-06_18:26:45__clean_paper,224,14,1.033,0.7057350277900696,0.3655570038150425,4.858005993307117,"[0.5316497683525085, -0.2937220335006714, 0.21822285652160645]","[0.4795919954776764, -0.2787478566169739, 0.23798279464244843]",[ 0.51573271 -0.48636669 -0.48135695  0.51552176],"[0.5138484835624695, -0.4946446716785431, 0.502846360206604, 0.48829489946365356]"
306,2024-05-06_18:26:45__clean_paper,256,14,1.1,0.6890095472335815,0.30264007105329,5.013834337748387,"[0.5476375818252563, -0.317527174949646, 0.2179018259048462]","[0.4835549592971802, -0.2994082272052765, 0.24023869633674622]",[ 0.49931821 -0.50201869 -0.49732223  0.5013274 ],"[0.52102130651474, -0.48858264088630676, 0.5104280114173889, 0.478839248418808]"
307,2024-05-06_11:23:17__clean_paper,156,14,0.78,0.6784346699714661,0.38683529520322874,4.774506167121501,"[0.5340487957000732, -0.29539573192596436, 0.19778844714164734]","[0.48229745030403137, -0.2749283015727997, 0.22421260178089142]",[-0.47951511  0.52104127  0.51575518 -0.48226333],"[0.5154078006744385, -0.4958781599998474, 0.5088582038879395, 0.4790855944156647]"
